SERIAL,DEPARTMENTID,HALLSTATUS,DISTRICT,THANA,SEX,PLACEOFBIRTH,STARTINGACADEMICYEAR2,ADMISSIONDATE,COURSENUMBER,LETTERGRADE,CLASSATTENDENCEMARKS,CLASSTESTMARKS,PARTAMARKS,PARTBMARKS,TOTALNUMBER,LEVELNAME,TERMNAME,GPA,CGPA,TERMCOUNT,CRHREARNED,TOTCRHRCOMPLETED
"14,259",EEE,Attached,Jamalpur,Dewangonj,M,Jamalpur,,03/27/2012 00:00:00,EEE 105,D,30,36,45,17,128,1,2,3,3,2,21,38
"14,259",EEE,Attached,Jamalpur,Dewangonj,M,Jamalpur,,03/27/2012 00:00:00,EEE 106,A,,,,,113,1,2,3,3,2,21,38
"14,259",EEE,Attached,Jamalpur,Dewangonj,M,Jamalpur,,03/27/2012 00:00:00,EEE 110,B+,,,,,97,1,2,3,3,2,21,38
"14,259",EEE,Attached,Jamalpur,Dewangonj,M,Jamalpur,,03/27/2012 00:00:00,EEE 201,,,,,,,2,1,,,3,,
"14,259",EEE,Attached,Jamalpur,Dewangonj,M,Jamalpur,,03/27/2012 00:00:00,EEE 203,,,,,,,2,1,,,3,,
"14,259",EEE,Attached,Jamalpur,Dewangonj,M,Jamalpur,,03/27/2012 00:00:00,EEE 210,,,,,,,2,1,,,3,,
"14,259",EEE,Attached,Jamalpur,Dewangonj,M,Jamalpur,,03/27/2012 00:00:00,HUM 135,,,,,,,2,1,,,3,,
"14,259",EEE,Attached,Jamalpur,Dewangonj,M,Jamalpur,,03/27/2012 00:00:00,HUM 272,,,,,,,2,1,,,3,,
"14,259",EEE,Attached,Jamalpur,Dewangonj,M,Jamalpur,,03/27/2012 00:00:00,HUM 277,,,,,,,2,1,,,3,,
"14,259",EEE,Attached,Jamalpur,Dewangonj,M,Jamalpur,,03/27/2012 00:00:00,MATH 157,C,30,57,42,14,143,1,1,3,3,1,17,17
"14,259",EEE,Attached,Jamalpur,Dewangonj,M,Jamalpur,,03/27/2012 00:00:00,MATH 159,D,00,45,25,52,122,1,2,3,3,2,21,38
"14,259",EEE,Attached,Jamalpur,Dewangonj,M,Jamalpur,,03/27/2012 00:00:00,MATH 159,F,30,44,10,13,97,1,1,3,3,1,17,17
"14,259",EEE,Attached,Jamalpur,Dewangonj,M,Jamalpur,,03/27/2012 00:00:00,MATH 257,B,30,52,54,55,191,1,2,3,3,2,21,38
"14,259",EEE,Attached,Jamalpur,Dewangonj,M,Jamalpur,,03/27/2012 00:00:00,MATH 259,,,,,,,2,1,,,3,,
"14,259",EEE,Attached,Jamalpur,Dewangonj,M,Jamalpur,,03/27/2012 00:00:00,PHY 102,A-,,,,,107,1,1,3,3,1,17,17
"14,259",EEE,Attached,Jamalpur,Dewangonj,M,Jamalpur,,03/27/2012 00:00:00,PHY 104,A-,,,,,109,1,2,3,3,2,21,38
"14,259",EEE,Attached,Jamalpur,Dewangonj,M,Jamalpur,,03/27/2012 00:00:00,PHY 121,C+,30,35,50,42,157,1,1,3,3,1,17,17
"14,259",EEE,Attached,Jamalpur,Dewangonj,M,Jamalpur,,03/27/2012 00:00:00,PHY 165,B-,24,41,66,36,167,1,2,3,3,2,21,38
"14,260",CE,Attached,Khulna,Khulna thana,M,Khulna,,03/27/2012 00:00:00,CE 100,A,,,,,116,1,1,4,4,1,19,19
"14,260",CE,Attached,Khulna,Khulna thana,M,Khulna,,03/27/2012 00:00:00,CE 101,A,30,40,86,69,225,1,1,4,4,1,19,19
"14,260",CE,Attached,Khulna,Khulna thana,M,Khulna,,03/27/2012 00:00:00,CE 102,A+,,,,,120,1,2,4,4,2,20,38
"14,260",CE,Attached,Khulna,Khulna thana,M,Khulna,,03/27/2012 00:00:00,CE 103,B+,40,69,96,64,269,1,2,4,4,2,20,38
"14,260",CE,Attached,Khulna,Khulna thana,M,Khulna,,03/27/2012 00:00:00,CE 200,,,,,,,2,1,,,3,,
"14,260",CE,Attached,Khulna,Khulna thana,M,Khulna,,03/27/2012 00:00:00,CE 201,,,,,,,2,1,,,3,,
"14,260",CE,Attached,Khulna,Khulna thana,M,Khulna,,03/27/2012 00:00:00,CE 202,,,,,,,2,1,,,3,,
"14,260",CE,Attached,Khulna,Khulna thana,M,Khulna,,03/27/2012 00:00:00,CE 203,,,,,,,2,1,,,3,,
"14,260",CE,Attached,Khulna,Khulna thana,M,Khulna,,03/27/2012 00:00:00,CE 204,,,,,,,2,1,,,3,,
"14,260",CE,Attached,Khulna,Khulna thana,M,Khulna,,03/27/2012 00:00:00,CE 210,,,,,,,2,1,,,3,,
"14,260",CE,Attached,Khulna,Khulna thana,M,Khulna,,03/27/2012 00:00:00,CE 211,,,,,,,2,1,,,3,,
"14,260",CE,Attached,Khulna,Khulna thana,M,Khulna,,03/27/2012 00:00:00,CHEM 103,B,30,39,69,45,183,1,1,4,4,1,19,19
"14,260",CE,Attached,Khulna,Khulna thana,M,Khulna,,03/27/2012 00:00:00,CHEM 114,A+,,,,,120,1,1,4,4,1,19,19
"14,260",CE,Attached,Khulna,Khulna thana,M,Khulna,,03/27/2012 00:00:00,EEE 165,A+,30,60,97,84,271,1,2,4,4,2,20,38
"14,260",CE,Attached,Khulna,Khulna thana,M,Khulna,,03/27/2012 00:00:00,HUM 185,B+,20,28,46,43,137,1,2,4,4,2,20,38
"14,260",CE,Attached,Khulna,Khulna thana,M,Khulna,,03/27/2012 00:00:00,HUM 274,A,,,,,113,1,2,4,4,2,20,38
"14,260",CE,Attached,Khulna,Khulna thana,M,Khulna,,03/27/2012 00:00:00,HUM 353,,,,,,,2,1,,,3,,
"14,260",CE,Attached,Khulna,Khulna thana,M,Khulna,,03/27/2012 00:00:00,HUM 355,A+,18,36,53,56,163,1,1,4,4,1,19,19
"14,260",CE,Attached,Khulna,Khulna thana,M,Khulna,,03/27/2012 00:00:00,MATH 137,A,30,54,80,67,231,1,1,4,4,1,19,19
"14,260",CE,Attached,Khulna,Khulna thana,M,Khulna,,03/27/2012 00:00:00,MATH 139,A+,30,56,90,91,267,1,2,4,4,2,20,38
"14,260",CE,Attached,Khulna,Khulna thana,M,Khulna,,03/27/2012 00:00:00,MATH 237,,,,,,,2,1,,,3,,
"14,260",CE,Attached,Khulna,Khulna thana,M,Khulna,,03/27/2012 00:00:00,PHY 101,A+,30,55,74,85,244,1,1,4,4,1,19,19
"14,260",CE,Attached,Khulna,Khulna thana,M,Khulna,,03/27/2012 00:00:00,PHY 102,A,,,,,113,1,1,4,4,1,19,19
"14,260",CE,Attached,Khulna,Khulna thana,M,Khulna,,03/27/2012 00:00:00,PHY 151,A+,30,54,78,89,251,1,2,4,4,2,20,38
"14,260",CE,Attached,Khulna,Khulna thana,M,Khulna,,03/27/2012 00:00:00,SHOP 132,A,,,,,119,1,2,4,4,2,20,38
"14,261",EEE,Attached,Netrakona,Khaliajuri,M,Netrakona,,03/27/2012 00:00:00,CE 106,B,,,,,90,1,1,3,3,1,17,17
"14,261",EEE,Attached,Netrakona,Khaliajuri,M,Netrakona,,03/27/2012 00:00:00,CHEM 101,B+,15,49,74,56,194,1,2,3,3,2,18,35
"14,261",EEE,Attached,Netrakona,Khaliajuri,M,Netrakona,,03/27/2012 00:00:00,CHEM 114,A,,,,,115,1,2,3,3,2,18,35
"14,261",EEE,Attached,Netrakona,Khaliajuri,M,Netrakona,,03/27/2012 00:00:00,CSE 109,B+,30,60,38,69,197,1,1,3,3,1,17,17
"14,261",EEE,Attached,Netrakona,Khaliajuri,M,Netrakona,,03/27/2012 00:00:00,CSE 110,B,,,,,90,1,1,3,3,1,17,17
"14,261",EEE,Attached,Netrakona,Khaliajuri,M,Netrakona,,03/27/2012 00:00:00,EEE 101,A,30,48,75,80,233,1,1,3,3,1,17,17
"14,261",EEE,Attached,Netrakona,Khaliajuri,M,Netrakona,,03/27/2012 00:00:00,EEE 105,B-,24,58,58,35.5,176,1,2,3,3,2,18,35
"14,261",EEE,Attached,Netrakona,Khaliajuri,M,Netrakona,,03/27/2012 00:00:00,EEE 106,A-,,,,,106,1,2,3,3,2,18,35
"14,261",EEE,Attached,Netrakona,Khaliajuri,M,Netrakona,,03/27/2012 00:00:00,EEE 110,A,,,,,113,1,2,3,3,2,18,35
"14,261",EEE,Attached,Netrakona,Khaliajuri,M,Netrakona,,03/27/2012 00:00:00,EEE 201,,,,,,,1,2,,,3,,
"14,261",EEE,Attached,Netrakona,Khaliajuri,M,Netrakona,,03/27/2012 00:00:00,EEE 203,,,,,,,1,2,,,3,,
"14,261",EEE,Attached,Netrakona,Khaliajuri,M,Netrakona,,03/27/2012 00:00:00,EEE 210,,,,,,,1,2,,,3,,
"14,261",EEE,Attached,Netrakona,Khaliajuri,M,Netrakona,,03/27/2012 00:00:00,HUM 127,B,30,35,69,54,188,1,2,3,3,2,18,35
"14,261",EEE,Attached,Netrakona,Khaliajuri,M,Netrakona,,03/27/2012 00:00:00,HUM 135,,,,,,,1,2,,,3,,
"14,261",EEE,Attached,Netrakona,Khaliajuri,M,Netrakona,,03/27/2012 00:00:00,HUM 272,,,,,,,1,2,,,3,,
"14,261",EEE,Attached,Netrakona,Khaliajuri,M,Netrakona,,03/27/2012 00:00:00,HUM 277,,,,,,,1,2,,,3,,
"14,261",EEE,Attached,Netrakona,Khaliajuri,M,Netrakona,,03/27/2012 00:00:00,MATH 157,B,30,46,61,44,181,1,1,3,3,1,17,17
"14,261",EEE,Attached,Netrakona,Khaliajuri,M,Netrakona,,03/27/2012 00:00:00,MATH 159,F,30,34,27,10,101,1,1,3,3,1,17,17
"14,261",EEE,Attached,Netrakona,Khaliajuri,M,Netrakona,,03/27/2012 00:00:00,MATH 257,F,18,12,Abs,Abs,30,1,2,3,3,2,18,35
"14,261",EEE,Attached,Netrakona,Khaliajuri,M,Netrakona,,03/27/2012 00:00:00,MATH 259,,,,,,,1,2,,,3,,
"14,261",EEE,Attached,Netrakona,Khaliajuri,M,Netrakona,,03/27/2012 00:00:00,PHY 102,A,,,,,113,1,1,3,3,1,17,17
"14,261",EEE,Attached,Netrakona,Khaliajuri,M,Netrakona,,03/27/2012 00:00:00,PHY 104,A-,,,,,106,1,2,3,3,2,18,35
"14,261",EEE,Attached,Netrakona,Khaliajuri,M,Netrakona,,03/27/2012 00:00:00,PHY 121,B-,30,39,48,54,171,1,1,3,3,1,17,17
"14,261",EEE,Attached,Netrakona,Khaliajuri,M,Netrakona,,03/27/2012 00:00:00,PHY 165,C+,21,12,82,44,159,1,2,3,3,2,18,35
"14,262",IPE,Attached,Dhaka,Lalbag,M,Dhaka,,03/27/2012 00:00:00,CHEM 114,A,,,,,117,1,1,4,4,1,20,20
"14,262",IPE,Attached,Dhaka,Lalbag,M,Dhaka,,03/27/2012 00:00:00,CHEM 119,A+,30,54,89,74,247,1,1,4,4,1,20,20
"14,262",IPE,Attached,Dhaka,Lalbag,M,Dhaka,,03/27/2012 00:00:00,CHEM 143,A,20,29,52,52,153,1,2,4,4,2,21,42
"14,262",IPE,Attached,Dhaka,Lalbag,M,Dhaka,,03/27/2012 00:00:00,CSE 295,,,,,,,2,1,,,3,,
"14,262",IPE,Attached,Dhaka,Lalbag,M,Dhaka,,03/27/2012 00:00:00,CSE 296,,,,,,,2,1,,,3,,
"14,262",IPE,Attached,Dhaka,Lalbag,M,Dhaka,,03/27/2012 00:00:00,EEE 167,A+,40,62,104,140,346,1,2,4,4,2,21,42
"14,262",IPE,Attached,Dhaka,Lalbag,M,Dhaka,,03/27/2012 00:00:00,EEE 168,A+,,,,,120,1,2,4,4,2,21,42
"14,262",IPE,Attached,Dhaka,Lalbag,M,Dhaka,,03/27/2012 00:00:00,EEE 271,,,,,,,2,1,,,3,,
"14,262",IPE,Attached,Dhaka,Lalbag,M,Dhaka,,03/27/2012 00:00:00,EEE 272,,,,,,,2,1,,,3,,
"14,262",IPE,Attached,Dhaka,Lalbag,M,Dhaka,,03/27/2012 00:00:00,HUM 102,A,,,,,112,1,1,4,4,1,20,20
"14,262",IPE,Attached,Dhaka,Lalbag,M,Dhaka,,03/27/2012 00:00:00,HUM 211,A+,20,34,59,51,164,1,1,4,4,1,20,20
"14,262",IPE,Attached,Dhaka,Lalbag,M,Dhaka,,03/27/2012 00:00:00,IPE 104,B-,,,,,82,1,2,4,4,2,21,42
"14,262",IPE,Attached,Dhaka,Lalbag,M,Dhaka,,03/27/2012 00:00:00,IPE 105,A,30,56,77,64,227,1,1,4,4,1,20,20
"14,262",IPE,Attached,Dhaka,Lalbag,M,Dhaka,,03/27/2012 00:00:00,IPE 204,,,,,,,2,1,,,3,,
"14,262",IPE,Attached,Dhaka,Lalbag,M,Dhaka,,03/27/2012 00:00:00,MATH 191,A+,40,80,109,135,364,1,1,4,4,1,20,20
"14,262",IPE,Attached,Dhaka,Lalbag,M,Dhaka,,03/27/2012 00:00:00,MATH 193,B+,40,66,78,85,269,1,2,4,4,2,21,42
"14,262",IPE,Attached,Dhaka,Lalbag,M,Dhaka,,03/27/2012 00:00:00,MATH 291,,,,,,,2,1,,,3,,
"14,262",IPE,Attached,Dhaka,Lalbag,M,Dhaka,,03/27/2012 00:00:00,ME 160,B,,,,,90,1,1,4,4,1,20,20
"14,262",IPE,Attached,Dhaka,Lalbag,M,Dhaka,,03/27/2012 00:00:00,ME 245,,,,,,,2,1,,,3,,
"14,262",IPE,Attached,Dhaka,Lalbag,M,Dhaka,,03/27/2012 00:00:00,MME 195,A+,30,48,90,71,239,1,2,4,4,2,21,42
"14,262",IPE,Attached,Dhaka,Lalbag,M,Dhaka,,03/27/2012 00:00:00,MME 295,,,,,,,2,1,,,3,,
"14,262",IPE,Attached,Dhaka,Lalbag,M,Dhaka,,03/27/2012 00:00:00,MME 296,,,,,,,2,1,,,3,,
"14,262",IPE,Attached,Dhaka,Lalbag,M,Dhaka,,03/27/2012 00:00:00,PHY 102,A,,,,,114,1,2,4,4,2,21,42
"14,262",IPE,Attached,Dhaka,Lalbag,M,Dhaka,,03/27/2012 00:00:00,PHY 117,A+,30,48,77,86,241,1,1,4,4,1,20,20
"14,262",IPE,Attached,Dhaka,Lalbag,M,Dhaka,,03/27/2012 00:00:00,PHY 163,A+,30,51,82,86,249,1,2,4,4,2,21,42
"14,262",IPE,Attached,Dhaka,Lalbag,M,Dhaka,,03/27/2012 00:00:00,SHOP 160,A+,,,,,65,1,2,4,4,2,21,42
"14,262",IPE,Attached,Dhaka,Lalbag,M,Dhaka,,03/27/2012 00:00:00,SHOP 170,A+,,,,,61,1,1,4,4,1,20,20
"14,263",ME,Attached,Dhaka,Mirpur,M,Dhaka,,03/27/2012 00:00:00,CHEM 109,B,30,37,57,56,180,1,1,3,3,1,21,21
"14,263",ME,Attached,Dhaka,Mirpur,M,Dhaka,,03/27/2012 00:00:00,CHEM 114,A-,,,,,105,1,1,3,3,1,21,21
"14,263",ME,Attached,Dhaka,Mirpur,M,Dhaka,,03/27/2012 00:00:00,CHEM 141,A-,30,53,74,52,209,1,2,3,3,2,19,40
"14,263",ME,Attached,Dhaka,Mirpur,M,Dhaka,,03/27/2012 00:00:00,EEE 159,A+,30,52,103,80,265,1,1,3,3,1,21,21
"14,263",ME,Attached,Dhaka,Mirpur,M,Dhaka,,03/27/2012 00:00:00,EEE 160,A+,,,,,61,1,1,3,3,1,21,21
"14,263",ME,Attached,Dhaka,Mirpur,M,Dhaka,,03/27/2012 00:00:00,EEE 259,,,,,,,2,1,,,3,,
"14,263",ME,Attached,Dhaka,Mirpur,M,Dhaka,,03/27/2012 00:00:00,EEE 260,,,,,,,2,1,,,3,,
"14,263",ME,Attached,Dhaka,Mirpur,M,Dhaka,,03/27/2012 00:00:00,HUM 103,B+,27,48,72,61,208,1,2,3,3,2,19,40
"14,263",ME,Attached,Dhaka,Mirpur,M,Dhaka,,03/27/2012 00:00:00,HUM 303,,,,,,,2,1,,,3,,
"14,263",ME,Attached,Dhaka,Mirpur,M,Dhaka,,03/27/2012 00:00:00,MATH 161,B+,40,70,76,77,263,1,1,3,3,1,21,21
"14,263",ME,Attached,Dhaka,Mirpur,M,Dhaka,,03/27/2012 00:00:00,MATH 163,A-,36,66,96,95,293,1,2,3,3,2,19,40
"14,263",ME,Attached,Dhaka,Mirpur,M,Dhaka,,03/27/2012 00:00:00,MATH 261,,,,,,,2,1,,,3,,
"14,263",ME,Attached,Dhaka,Mirpur,M,Dhaka,,03/27/2012 00:00:00,ME 160,B-,,,,,85,1,1,3,3,1,21,21
"14,263",ME,Attached,Dhaka,Mirpur,M,Dhaka,,03/27/2012 00:00:00,ME 161,A,30,51,83,70,234,1,1,3,3,1,21,21
"14,263",ME,Attached,Dhaka,Mirpur,M,Dhaka,,03/27/2012 00:00:00,ME 171,B+,30,58,42,65,195,1,2,3,3,2,19,40
"14,263",ME,Attached,Dhaka,Mirpur,M,Dhaka,,03/27/2012 00:00:00,ME 172,A-,,,,,55,1,2,3,3,2,19,40
"14,263",ME,Attached,Dhaka,Mirpur,M,Dhaka,,03/27/2012 00:00:00,ME 201,,,,,,,2,1,,,3,,
"14,263",ME,Attached,Dhaka,Mirpur,M,Dhaka,,03/27/2012 00:00:00,ME 202,,,,,,,2,1,,,3,,
"14,263",ME,Attached,Dhaka,Mirpur,M,Dhaka,,03/27/2012 00:00:00,ME 241,,,,,,,2,1,,,3,,
"14,263",ME,Attached,Dhaka,Mirpur,M,Dhaka,,03/27/2012 00:00:00,PHY 102,A,,,,,113,1,2,3,3,2,19,40
"14,263",ME,Attached,Dhaka,Mirpur,M,Dhaka,,03/27/2012 00:00:00,PHY 105,A,30,59,66,72,227,1,1,3,3,1,21,21
"14,263",ME,Attached,Dhaka,Mirpur,M,Dhaka,,03/27/2012 00:00:00,PHY 159,B+,30,42,57,74,203,1,2,3,3,2,19,40
"14,263",ME,Attached,Dhaka,Mirpur,M,Dhaka,,03/27/2012 00:00:00,SHOP 160,A,,,,,57,1,1,3,3,1,21,21
"14,263",ME,Attached,Dhaka,Mirpur,M,Dhaka,,03/27/2012 00:00:00,SHOP 170,A+,,,,,60,1,2,3,3,2,19,40
"14,264",ME,Attached,Shariatpur,Bhedargonj,M,Shariatpur,,03/27/2012 00:00:00,CHEM 109,B+,30,47,61,57,195,1,1,4,4,1,21,21
"14,264",ME,Attached,Shariatpur,Bhedargonj,M,Shariatpur,,03/27/2012 00:00:00,CHEM 114,B+,,,,,99,1,1,4,4,1,21,21
"14,264",ME,Attached,Shariatpur,Bhedargonj,M,Shariatpur,,03/27/2012 00:00:00,CHEM 141,A-,30,54,80,51,215,1,2,4,4,2,19,40
"14,264",ME,Attached,Shariatpur,Bhedargonj,M,Shariatpur,,03/27/2012 00:00:00,EEE 159,A+,30,55,80,82,247,1,1,4,4,1,21,21
"14,264",ME,Attached,Shariatpur,Bhedargonj,M,Shariatpur,,03/27/2012 00:00:00,EEE 160,A,,,,,58,1,1,4,4,1,21,21
"14,264",ME,Attached,Shariatpur,Bhedargonj,M,Shariatpur,,03/27/2012 00:00:00,EEE 259,,,,,,,2,1,,,3,,
"14,264",ME,Attached,Shariatpur,Bhedargonj,M,Shariatpur,,03/27/2012 00:00:00,EEE 260,,,,,,,2,1,,,3,,
"14,264",ME,Attached,Shariatpur,Bhedargonj,M,Shariatpur,,03/27/2012 00:00:00,HUM 103,A,30,50,80,68,228,1,2,4,4,2,19,40
"14,264",ME,Attached,Shariatpur,Bhedargonj,M,Shariatpur,,03/27/2012 00:00:00,HUM 303,,,,,,,2,1,,,3,,
"14,264",ME,Attached,Shariatpur,Bhedargonj,M,Shariatpur,,03/27/2012 00:00:00,MATH 161,A+,40,77,98,111,326,1,1,4,4,1,21,21
"14,264",ME,Attached,Shariatpur,Bhedargonj,M,Shariatpur,,03/27/2012 00:00:00,MATH 163,A+,40,74,115,96,325,1,2,4,4,2,19,40
"14,264",ME,Attached,Shariatpur,Bhedargonj,M,Shariatpur,,03/27/2012 00:00:00,MATH 261,,,,,,,2,1,,,3,,
"14,264",ME,Attached,Shariatpur,Bhedargonj,M,Shariatpur,,03/27/2012 00:00:00,ME 160,B+,,,,,98,1,1,4,4,1,21,21
"14,264",ME,Attached,Shariatpur,Bhedargonj,M,Shariatpur,,03/27/2012 00:00:00,ME 161,A-,30,39,80,67,216,1,1,4,4,1,21,21
"14,264",ME,Attached,Shariatpur,Bhedargonj,M,Shariatpur,,03/27/2012 00:00:00,ME 171,C+,30,58,8,64,160,1,2,4,4,2,19,40
"14,264",ME,Attached,Shariatpur,Bhedargonj,M,Shariatpur,,03/27/2012 00:00:00,ME 172,B-,,,,,43,1,2,4,4,2,19,40
"14,264",ME,Attached,Shariatpur,Bhedargonj,M,Shariatpur,,03/27/2012 00:00:00,ME 201,,,,,,,2,1,,,3,,
"14,264",ME,Attached,Shariatpur,Bhedargonj,M,Shariatpur,,03/27/2012 00:00:00,ME 202,,,,,,,2,1,,,3,,
"14,264",ME,Attached,Shariatpur,Bhedargonj,M,Shariatpur,,03/27/2012 00:00:00,ME 241,,,,,,,2,1,,,3,,
"14,264",ME,Attached,Shariatpur,Bhedargonj,M,Shariatpur,,03/27/2012 00:00:00,PHY 102,A-,,,,,106,1,2,4,4,2,19,40
"14,264",ME,Attached,Shariatpur,Bhedargonj,M,Shariatpur,,03/27/2012 00:00:00,PHY 105,B,30,38,53,60,181,1,1,4,4,1,21,21
"14,264",ME,Attached,Shariatpur,Bhedargonj,M,Shariatpur,,03/27/2012 00:00:00,PHY 159,A+,30,47,85,85,247,1,2,4,4,2,19,40
"14,264",ME,Attached,Shariatpur,Bhedargonj,M,Shariatpur,,03/27/2012 00:00:00,SHOP 160,A,,,,,58,1,1,4,4,1,21,21
"14,264",ME,Attached,Shariatpur,Bhedargonj,M,Shariatpur,,03/27/2012 00:00:00,SHOP 170,A,,,,,57,1,2,4,4,2,19,40
"14,265",ME,Resident,Chittagong,Bashkhali,M,Chittagong,,03/27/2012 00:00:00,CHEM 109,B-,30,45,49,41,165,1,1,3,3,1,21,21
"14,265",ME,Resident,Chittagong,Bashkhali,M,Chittagong,,03/27/2012 00:00:00,CHEM 114,A+,,,,,126,1,1,3,3,1,21,21
"14,265",ME,Resident,Chittagong,Bashkhali,M,Chittagong,,03/27/2012 00:00:00,CHEM 141,A-,30,49,55,75,209,1,2,3,3,2,19,40
"14,265",ME,Resident,Chittagong,Bashkhali,M,Chittagong,,03/27/2012 00:00:00,EEE 159,A,30,56,61,85,232,1,1,3,3,1,21,21
"14,265",ME,Resident,Chittagong,Bashkhali,M,Chittagong,,03/27/2012 00:00:00,EEE 160,A+,,,,,63,1,1,3,3,1,21,21
"14,265",ME,Resident,Chittagong,Bashkhali,M,Chittagong,,03/27/2012 00:00:00,EEE 259,,,,,,,2,1,,,3,,
"14,265",ME,Resident,Chittagong,Bashkhali,M,Chittagong,,03/27/2012 00:00:00,EEE 260,,,,,,,2,1,,,3,,
"14,265",ME,Resident,Chittagong,Bashkhali,M,Chittagong,,03/27/2012 00:00:00,HUM 103,A,30,52,79,72,233,1,2,3,3,2,19,40
"14,265",ME,Resident,Chittagong,Bashkhali,M,Chittagong,,03/27/2012 00:00:00,HUM 303,,,,,,,2,1,,,3,,
"14,265",ME,Resident,Chittagong,Bashkhali,M,Chittagong,,03/27/2012 00:00:00,MATH 161,B+,40,70,106,48,264,1,1,3,3,1,21,21
"14,265",ME,Resident,Chittagong,Bashkhali,M,Chittagong,,03/27/2012 00:00:00,MATH 163,A-,40,63,98,80,281,1,2,3,3,2,19,40
"14,265",ME,Resident,Chittagong,Bashkhali,M,Chittagong,,03/27/2012 00:00:00,MATH 261,,,,,,,2,1,,,3,,
"14,265",ME,Resident,Chittagong,Bashkhali,M,Chittagong,,03/27/2012 00:00:00,ME 160,A,,,,,113,1,1,3,3,1,21,21
"14,265",ME,Resident,Chittagong,Bashkhali,M,Chittagong,,03/27/2012 00:00:00,ME 161,A,30,55,84,64,233,1,1,3,3,1,21,21
"14,265",ME,Resident,Chittagong,Bashkhali,M,Chittagong,,03/27/2012 00:00:00,ME 171,B-,30,58,4,83,175,1,2,3,3,2,19,40
"14,265",ME,Resident,Chittagong,Bashkhali,M,Chittagong,,03/27/2012 00:00:00,ME 172,B+,,,,,49,1,2,3,3,2,19,40
"14,265",ME,Resident,Chittagong,Bashkhali,M,Chittagong,,03/27/2012 00:00:00,ME 201,,,,,,,2,1,,,3,,
"14,265",ME,Resident,Chittagong,Bashkhali,M,Chittagong,,03/27/2012 00:00:00,ME 202,,,,,,,2,1,,,3,,
"14,265",ME,Resident,Chittagong,Bashkhali,M,Chittagong,,03/27/2012 00:00:00,ME 241,,,,,,,2,1,,,3,,
"14,265",ME,Resident,Chittagong,Bashkhali,M,Chittagong,,03/27/2012 00:00:00,PHY 102,A,,,,,115,1,2,3,3,2,19,40
"14,265",ME,Resident,Chittagong,Bashkhali,M,Chittagong,,03/27/2012 00:00:00,PHY 105,B+,30,53,75,46,204,1,1,3,3,1,21,21
"14,265",ME,Resident,Chittagong,Bashkhali,M,Chittagong,,03/27/2012 00:00:00,PHY 159,C+,30,33,53,33,149,1,2,3,3,2,19,40
"14,265",ME,Resident,Chittagong,Bashkhali,M,Chittagong,,03/27/2012 00:00:00,SHOP 160,A+,,,,,61,1,1,3,3,1,21,21
"14,265",ME,Resident,Chittagong,Bashkhali,M,Chittagong,,03/27/2012 00:00:00,SHOP 170,A+,,,,,61,1,2,3,3,2,19,40
"14,267",EEE,Resident,Dhaka,Demra,M,Nepal,,04/17/2012 11:13:46,CE 106,A-,,,,,108,1,1,4,4,1,20,20
"14,267",EEE,Resident,Dhaka,Demra,M,Nepal,,04/17/2012 11:13:46,CHEM 101,A+,30,43,87,83,243,1,2,4,4,2,21,41
"14,267",EEE,Resident,Dhaka,Demra,M,Nepal,,04/17/2012 11:13:46,CHEM 114,A+,,,,,127,1,2,4,4,2,21,41
"14,267",EEE,Resident,Dhaka,Demra,M,Nepal,,04/17/2012 11:13:46,CSE 109,A+,30,44,96,95,265,1,1,4,4,1,20,20
"14,267",EEE,Resident,Dhaka,Demra,M,Nepal,,04/17/2012 11:13:46,CSE 110,A+,,,,,133,1,1,4,4,1,20,20
"14,267",EEE,Resident,Dhaka,Demra,M,Nepal,,04/17/2012 11:13:46,EEE 101,A,30,52,57,95,234,1,1,4,4,1,20,20
"14,267",EEE,Resident,Dhaka,Demra,M,Nepal,,04/17/2012 11:13:46,EEE 105,A,30,60,82,56.5,229,1,2,4,4,2,21,41
"14,267",EEE,Resident,Dhaka,Demra,M,Nepal,,04/17/2012 11:13:46,EEE 106,A+,,,,,131,1,2,4,4,2,21,41
"14,267",EEE,Resident,Dhaka,Demra,M,Nepal,,04/17/2012 11:13:46,EEE 110,A-,,,,,107,1,2,4,4,2,21,41
"14,267",EEE,Resident,Dhaka,Demra,M,Nepal,,04/17/2012 11:13:46,EEE 201,,,,,,,2,1,,,3,,
"14,267",EEE,Resident,Dhaka,Demra,M,Nepal,,04/17/2012 11:13:46,EEE 203,,,,,,,2,1,,,3,,
"14,267",EEE,Resident,Dhaka,Demra,M,Nepal,,04/17/2012 11:13:46,EEE 210,,,,,,,2,1,,,3,,
"14,267",EEE,Resident,Dhaka,Demra,M,Nepal,,04/17/2012 11:13:46,HUM 127,A+,30,52,82,88,252,1,2,4,4,2,21,41
"14,267",EEE,Resident,Dhaka,Demra,M,Nepal,,04/17/2012 11:13:46,HUM 135,,,,,,,2,1,,,3,,
"14,267",EEE,Resident,Dhaka,Demra,M,Nepal,,04/17/2012 11:13:46,HUM 272,,,,,,,2,1,,,3,,
"14,267",EEE,Resident,Dhaka,Demra,M,Nepal,,04/17/2012 11:13:46,HUM 277,,,,,,,2,1,,,3,,
"14,267",EEE,Resident,Dhaka,Demra,M,Nepal,,04/17/2012 11:13:46,MATH 157,A-,30,59,68,58,215,1,1,4,4,1,20,20
